"Story","Title","Result","Date","Stability","Duration (s)"
"When checking in to the pet hotel","Petra books her pet cat into the hotel","SUCCESS","2023-09-05T20:59:22.119978999Z[Etc/UTC]","0.0","0.86"
"When checking in to the pet hotel","Petra checks her cat out of the hotel","SUCCESS","2023-09-05T20:59:23.069568513Z[Etc/UTC]","0.0","0.05"
